OBJECTID,NOMBRE_DEL,TITULAR,MUNICIPIO,PROVINCIA,UTM_X__Hus,UTM_Y__Hus,MEDIO_RECE,NATURALEZA,CARACT__DE,VOLUMEN__m,NATURALE_1
329,EDAR NAVALAGAMELLA,CANAL DE ISABEL II,NAVALAGAMELLA,MADRID,405971.00000000000,4479442.00000000000,ARROYO VEGUILLAS,URBANO O ASIMILABLE,2.000-10.000 h-e,299300.00000000000,CATEGORÍA I
330,"AREA DE SERVICIO R-5, PK 24,500 M.D.","ACCESOS DE MADRID, CONCESIONARIA ESPAÑOLA, S.A.",NAVALCARNERO,MADRID,417799.00000000000,4457260.00000000000,BARRANCO DEL CÓMICO,INDUSTRIAL,CLASE 1 Resto,1645.00000000000,CATEGORÍA I
331,"AREA DE SERVICIO R-5, PK 24,500 M.I.","ACCESOS DE MADRID, CONCESIONARIA ESPAÑOLA, S.A.",NAVALCARNERO,MADRID,417783.00000000000,4457273.00000000000,BARRANCO DEL CÓMICO,INDUSTRIAL,CLASE 1 Resto,1645.00000000000,CATEGORÍA I
332,CENTRO TRATAMIENTO RCDS NAVALCARNERO (ASEOS),"GESTIÓN Y DESARROLLO DEL MEDIO AMBIENTE DE MADRID, S.A.",NAVALCARNERO,MADRID,413634.00000000000,4464793.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1060.00000000000,CATEGORÍA I
333,ESCUELA CANINA NARUB,PERSONA FÍSICA,NAVALCARNERO,MADRID,411018.00000000000,4461778.00000000000,ARROYO DE LOS POZOS,URBANO O ASIMILABLE,<2.000 h-e,4380.00000000000,CATEGORÍA III
334,PERSONA FÍSICA (ASEOS DE NAVES),PERSONA FÍSICA,NAVALCARNERO,MADRID,414102.00000000000,4457267.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,720.00000000000,CATEGORÍA I
335,PERSONA FÍSICA (NAVE GANADERA),PERSONA FÍSICA,NAVALCARNERO,MADRID,412559.00000000000,4461299.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
336,URB. CALYPO II,AYUNTAMIENTO DE NAVALCARNERO,NAVALCARNERO,MADRID,410435.00000000000,4456762.00000000000,ARROYO VALDEYESO,URBANO O ASIMILABLE,<2.000 h-e,131400.00000000000,CATEGORÍA I
337,"VIVERO INSTALACIONES DADAMA, S.L (ASEOS OFICINAS)","INSTALACIONES DADAMA, S.L.",NAVALCARNERO,MADRID,407810.00000000000,4462008.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,480.00000000000,CATEGORÍA I
338,EDAR NAVARREDONDA,CANAL DE ISABEL II,NAVARREDONDA Y SAN MAMES,MADRID,438919.00000000000,4537478.00000000000,ARROYO DE LA NAVA,URBANO O ASIMILABLE,<2.000 h-e,44939.00000000000,CATEGORÍA I
339,EDAR SAN MAMES,CANAL DE ISABEL II,NAVARREDONDA Y SAN MAMES,MADRID,440766.00000000000,4537946.00000000000,ARROYO EL CHORRO,URBANO O ASIMILABLE,<2.000 h-e,44939.00000000000,CATEGORÍA I
340,CENTRAL HIDROELECTRICA PICADAS (ASEOS),"GAS NATURAL SDG, S.A.",NAVAS DEL REY,MADRID,394131.00000000000,4465198.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,95.00000000000,CATEGORÍA I
341,EDAR NAVAS DEL REY,CANAL DE ISABEL II,NAVAS DEL REY,MADRID,395055.00000000000,4470970.00000000000,ARROYO MOJONERA DE LOS OLLONES,URBANO O ASIMILABLE,2.000-10.000 h-e,730000.00000000000,CATEGORÍA I
342,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,NAVAS DEL REY,MADRID,391341.00000000000,4470143.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,100.00000000000,CATEGORÍA I
343,CUERPO DE GUARDIA E.R. BERMEJA,MINISTERIO DE DEFENSA-ARMADA-ESTACIÓN RADIONAVAL DE MADRID,ORUSCO DE TAJUÑA,MADRID,478665.00000000000,4461318.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
344,EDAR ORUSCO,CANAL DE ISABEL II,ORUSCO DE TAJUÑA,MADRID,481941.00000000000,4458576.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,2.000-10.000 h-e,245280.00000000000,CATEGORÍA I
345,CENTRO DE FORMACIÓN DE PARACUELLOS (INEM),SERVICIO REGIONAL DE EMPLEO,PARACUELLOS DE JARAMA,MADRID,454528.00000000000,4482653.00000000000,ARROYO DE HUERTA,URBANO O ASIMILABLE,<2.000 h-e,8212.00000000000,CATEGORÍA III
346,CENTRO OCUPACIONAL PLEGART-3 AFANIAS,"AFANIAS, ASOC. PRO-PERSONAS CON DISCAPACIDAD INTELECTUAL",PARACUELLOS DE JARAMA,MADRID,453351.00000000000,4486633.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,528.00000000000,CATEGORÍA I
347,NÚCLEO BELVIS DE JARAMA (ZONA NORTE),AYUNTAMIENTO DE PARACUELLOS DE JARAMA,PARACUELLOS DE JARAMA,MADRID,453194.00000000000,4490565.00000000000,ARROYO LAS QUEMADAS,URBANO O ASIMILABLE,<2.000 h-e,7665.00000000000,CATEGORÍA I
348,NÚCLEO BELVIS DE JARAMA (ZONA SUR),AYUNTAMIENTO DE PARACUELLOS DE JARAMA,PARACUELLOS DE JARAMA,MADRID,453314.00000000000,4490294.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,11498.00000000000,CATEGORÍA I
349,CENTRO TRABAJO PRESA EL ATAZAR,CANAL DE ISABEL II,PATONES,MADRID,460136.00000000000,4528882.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,410.00000000000,CATEGORÍA I
350,EDAR PATONES,CANAL DE ISABEL II,PATONES,MADRID,460066.00000000000,4522617.00000000000,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,51100.00000000000,CATEGORÍA I
351,CENTRO TRABAJO EMBALSE PEDREZUELA,CANAL DE ISABEL II,PEDREZUELA,MADRID,447182.00000000000,4511663.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,657.00000000000,CATEGORÍA I
352,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447958.00000000000,4513555.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
353,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447686.00000000000,4513504.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
354,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447614.00000000000,4513458.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
355,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447606.00000000000,4513379.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
356,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447758.00000000000,4513362.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
357,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447657.00000000000,4513356.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
358,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,PEDREZUELA,MADRID,447682.00000000000,4513263.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,365.00000000000,CATEGORÍA I
359,URB. ATALAYA REAL (EDAR-1 OESTE),"COM. PROP. ""ATALAYA REAL""",PEDREZUELA,MADRID,447795.00000000000,4512681.00000000000,ARROYO DEL BALADO,URBANO O ASIMILABLE,<2.000 h-e,15695.00000000000,CATEGORÍA I
360,URB. ATALAYA REAL (EDAR-2 CENTRO),"COM. PROP. ""ATALAYA REAL""",PEDREZUELA,MADRID,447993.00000000000,4512799.00000000000,AFLUENTE DEL ARROYO PRADO DE LAS ÁNIMAS,URBANO O ASIMILABLE,<2.000 h-e,15695.00000000000,CATEGORÍA I
361,URB. ATALAYA REAL (EDAR-3 ESTE),"COM. PROP. ""ATALAYA REAL""",PEDREZUELA,MADRID,448222.00000000000,4512883.00000000000,ARROYO PRADO DE LA ÁNIMAS,URBANO O ASIMILABLE,<2.000 h-e,18688.00000000000,CATEGORÍA I
362,URB. MONTENEBRO,COM. PROP. URB. RESIDENCIAL MONTENEBRO,PEDREZUELA,MADRID,447628.00000000000,4509253.00000000000,ARROYO LOS BARRIZALES,URBANO O ASIMILABLE,<2.000 h-e,135050.00000000000,CATEGORÍA I
363,"CANTERA ""LA CALCASA""","CAL DE CASTILLA, S.A.",PERALES DE TAJUÑA,MADRID,471030.00000000000,4456472.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,270.00000000000,CATEGORÍA I
364,"E.S. CTRA. A-3, KM 35,200 M.D. (ASEOS)","MORATILLA DE LA JARA, S.L.",PERALES DE TAJUÑA,MADRID,468050.00000000000,4456383.00000000000,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,7300.00000000000,CATEGORÍA I
365,"E.S. CTRA. A-3, KM 37,870 M. IZQDA.","MORATILLA DE LA JARA, S.L.",PERALES DE TAJUÑA,MADRID,470192.00000000000,4455517.00000000000,TERRENO,INDUSTRIAL,CLASE 1 Resto,2628.00000000000,CATEGORÍA I
366,"E.S. CTRA. A-3, KM 41","GALP DISTRIBUCIÓN OIL ESPAÑA, S.A.U.",PERALES DE TAJUÑA,MADRID,471557.00000000000,4452652.00000000000,ARROYO VEGUILLA,URBANO O ASIMILABLE,<2.000 h-e,822.00000000000,CATEGORÍA I
367,"E.S. CTRA. A-3, KM 43,320","CEPSA ESTACIONES DE SERVICIO, S.A.",PERALES DE TAJUÑA,MADRID,472910.00000000000,4450815.00000000000,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,480.00000000000,CATEGORÍA I
368,EDAR PERALES DE TAJUÑA-TIELMES,CANAL DE ISABEL II,PERALES DE TAJUÑA,MADRID,468333.00000000000,4453281.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,>10.000 h-e,987690.00000000000,CATEGORÍA I
369,RESTAURANTE LOS PRADILLOS,"ALCARRIA BAJA, S.L.",PERALES DE TAJUÑA,MADRID,470319.00000000000,4452704.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,7300.00000000000,CATEGORÍA I
370,BAR EL PINAR,PERSONA FÍSICA,PEZUELA DE LAS TORRES,MADRID,486741.00000000000,4473542.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1606.00000000000,CATEGORÍA I
371,EDAR PEZUELA DE LAS TORRES,CANAL DE ISABEL II,PEZUELA DE LAS TORRES,MADRID,486513.00000000000,4473739.00000000000,ARROYO PEZUELA,URBANO O ASIMILABLE,<2.000 h-e,149650.00000000000,CATEGORÍA I
372,VENTA DEL COJO - BAR EL VENTORRO,"NEUMÁTICOS SABROSO, S.L.",PEZUELA DE LAS TORRES,MADRID,487896.00000000000,4473106.00000000000,RÍO TAJUÑA,URBANO O ASIMILABLE,<2.000 h-e,2190.00000000000,CATEGORÍA I
373,EDAR PINILLA DEL VALLE,CANAL DE ISABEL II,PINILLA DEL VALLE,MADRID,431630.00000000000,4531320.00000000000,RÍO LOZOYA,URBANO O ASIMILABLE,2.000-10.000 h-e,821250.00000000000,CATEGORÍA I
374,EDAR CUENCA MEDIA ALTA ARROYO CULEBRO,CANAL DE ISABEL II,PINTO,MADRID,437730.00000000000,4458223.00000000000,ARROYO CULEBRO,URBANO O ASIMILABLE,>10.000 h-e,47304000.00000000000,CATEGORÍA I
375,NUEVO TANATORIO Y CEMENTERIO DE PINTO,AYUNTAMIENTO DE PINTO,PINTO,MADRID,437880.00000000000,4456694.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1460.00000000000,CATEGORÍA I
376,SUBPRODUCTOS CARNICOS COGRASA,"COGRASA, S.L.",PINTO,MADRID,442522.00000000000,4454421.00000000000,FILTRO VERDE,INDUSTRIAL,CLASE 1 Resto,1000.00000000000,CATEGORÍA I
377,EDAR GANDULLAS,CANAL DE ISABEL II,PIÑUECAR-GANDULLAS,MADRID,449570.00000000000,4540065.00000000000,AFLUENTE DEL ARROYO DE LOS PRADOS,URBANO O ASIMILABLE,<2.000 h-e,44939.00000000000,CATEGORÍA I
378,EDAR PIÑUECAR,CANAL DE ISABEL II,PIÑUECAR-GANDULLAS,MADRID,450299.00000000000,4542507.00000000000,RÍO MADARQUILLOS,URBANO O ASIMILABLE,<2.000 h-e,44939.00000000000,CATEGORÍA I
379,CAMPUS UNIVERSITARIO DE SOMOSAGUAS,UNIVERSIDAD COMPLUTENSE DE MADRID,POZUELO DE ALARCON,MADRID,433374.00000000000,4476162.00000000000,ARROYO VALLADARES,URBANO O ASIMILABLE,<2.000 h-e,84920.00000000000,CATEGORÍA I
380,CENTRO ASISTENCIA TELEFONICA MINUSVALIDOS (ATAM),ASOC. TELEFONICA DE ASISTENCIA A MINUSVALIDOS,POZUELO DE ALARCON,MADRID,429860.00000000000,4477455.00000000000,ARROYO DE LOS ÁLAMOS,URBANO O ASIMILABLE,<2.000 h-e,51100.00000000000,CATEGORÍA I
381,EDAR HUMERA,AYUNTAMIENTO DE POZUELO DE ALARCON,POZUELO DE ALARCON,MADRID,433630.00000000000,4475985.00000000000,ARROYO ANTEQUINA,URBANO O ASIMILABLE,>10.000 h-e,3066000.00000000000,CATEGORÍA I
382,URB. MONTECLARO,COM. PROP. MONTECLARO,POZUELO DE ALARCON,MADRID,428941.00000000000,4477643.00000000000,ARROYO BARDAGUERAL,URBANO O ASIMILABLE,<2.000 h-e,127750.00000000000,CATEGORÍA I
383,EDAR POZUELO DEL REY,CANAL DE ISABEL II,POZUELO DEL REY,MADRID,472009.00000000000,4467925.00000000000,ARROYO VAL DE LOECHES,URBANO O ASIMILABLE,<2.000 h-e,74825.00000000000,CATEGORÍA III
384,EDAR PRADENA DEL RINCON,CANAL DE ISABEL II,PRADENA DEL RINCON,MADRID,454694.00000000000,4543892.00000000000,ARROYO LA GARITA,URBANO O ASIMILABLE,<2.000 h-e,56152.00000000000,CATEGORÍA I
385,EDAR PUEBLA DE LA SIERRA,CANAL DE ISABEL II,PUEBLA DE LA SIERRA,MADRID,462637.00000000000,4539734.00000000000,ARROYO DE LA PUEBLA,URBANO O ASIMILABLE,<2.000 h-e,69258.00000000000,CATEGORÍA I
386,EDAR CINCO VILLAS,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,448892.00000000000,4534212.00000000000,ARROYO DEL VERDINAL,URBANO O ASIMILABLE,<2.000 h-e,14980.00000000000,CATEGORÍA I
387,EDAR MANJIRON,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,451321.00000000000,4534818.00000000000,ARROYO MANJIRÓN,URBANO O ASIMILABLE,<2.000 h-e,52385.00000000000,CATEGORÍA I
388,EDAR PAREDES DE BUITRAGO,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,452630.00000000000,4539318.00000000000,ARROYO LA HOZ,URBANO O ASIMILABLE,<2.000 h-e,26193.00000000000,CATEGORÍA I
389,EDAR SERRADA DE LA FUENTE,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,454574.00000000000,4537597.00000000000,ARROYO DEL POZO,URBANO O ASIMILABLE,<2.000 h-e,20937.00000000000,CATEGORÍA I
390,PERSONA FÍSICA (CENTRO CANINO),PERSONA FÍSICA,PUENTES VIEJAS,MADRID,449691.00000000000,4533292.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,876.00000000000,CATEGORÍA I
391,POBLADO EMBALSE PUENTES VIEJAS,CANAL DE ISABEL II,PUENTES VIEJAS,MADRID,451920.00000000000,4537798.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,4745.00000000000,CATEGORÍA I
392,EDAR QUIJORNA,CANAL DE ISABEL II,QUIJORNA,MADRID,409412.00000000000,4475446.00000000000,ARROYO QUIJORNA,URBANO O ASIMILABLE,>10.000 h-e,1194645.00000000000,CATEGORÍA I
393,BAR-RESTAURANTE LA ISLA,PERSONA FÍSICA,RASCAFRIA,MADRID,425440.00000000000,4522738.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.00000000000,CATEGORÍA I
394,BAR-RESTAURANTE LOS CLAVELES,"BELLEGAR, S.L.",RASCAFRIA,MADRID,425380.00000000000,4522928.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,913.00000000000,CATEGORÍA I
395,BAR-RESTAURANTE PINOSAGUAS,PERSONA FÍSICA,RASCAFRIA,MADRID,425360.00000000000,4522816.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,913.00000000000,CATEGORÍA I
396,BAR-RESTAURANTE VENTA MARCELINO,"VENTA MARCELINO, S.L.",RASCAFRIA,MADRID,419030.00000000000,4519538.00000000000,ARROYO COTOS,URBANO O ASIMILABLE,<2.000 h-e,4380.00000000000,CATEGORÍA I
397,ESTACION VALDESQUI (CAFETERIA PARKING),"ESTACION ALPINA DE COTOS, S.A.",RASCAFRIA,MADRID,418128.00000000000,4517507.00000000000,ARROYO DE LAS GUARRAMILLAS,URBANO O ASIMILABLE,<2.000 h-e,2200.00000000000,CATEGORÍA I
398,ESTACION VALDESQUI (CAFETERIA PISTAS),"ESTACION ALPINA DE COTOS, S.A.",RASCAFRIA,MADRID,417957.00000000000,4516588.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,550.00000000000,CATEGORÍA I
399,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,RASCAFRIA,MADRID,424269.00000000000,4524570.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,200.00000000000,CATEGORÍA I
400,EDAR REDUEÑA,CANAL DE ISABEL II,REDUEÑA,MADRID,449891.00000000000,4518292.00000000000,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,21900.00000000000,CATEGORÍA I
401,CENTRO EDUCACION AMBIENTAL EL CAMPILLO,COMUNIDAD AUTONOMA DE MADRID,RIVAS-VACIAMADRID,MADRID,457750.00000000000,4463665.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1387.00000000000,CATEGORÍA I
402,EDAR SUR ORIENTAL,AYUNTAMIENTO DE MADRID,RIVAS-VACIAMADRID,MADRID,454450.00000000000,4464647.00000000000,ARROYO MIGUELES,URBANO O ASIMILABLE,>10.000 h-e,25228800.00000000000,CATEGORÍA I
403,"EDIFICACIONES FINCA ""CASA EULOGIO""",PERSONA FÍSICA,RIVAS-VACIAMADRID,MADRID,453299.00000000000,4463564.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,912.50000000000,CATEGORÍA I
404,FABRICA RIVAS 3M ESPAÑA (ASEOS),"3M ESPAÑA, S.A.",RIVAS-VACIAMADRID,MADRID,456199.00000000000,4470989.00000000000,RÍO JARAMA,URBANO O ASIMILABLE,<2.000 h-e,14600.00000000000,CATEGORÍA I
405,PLANTA DE HORMIGON PACADAR (ASEOS),"PACADAR, S.A.",RIVAS-VACIAMADRID,MADRID,457503.00000000000,4463680.00000000000,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2920.00000000000,CATEGORÍA I
406,EDAR ROBLEDILLO DE LA JARA,CANAL DE ISABEL II,ROBLEDILLO DE LA JARA,MADRID,455035.00000000000,4533095.00000000000,ARROYO DE LA DEHESA,URBANO O ASIMILABLE,<2.000 h-e,107222.00000000000,CATEGORÍA I
